#
# x265 --input FourPeople_1280x720_60.y4m -o out.h265 \
#      --pools 0 --frame-threads 1 --bframes 0 --rc-lookahead 0 --preset superfast --ref 1 --bitrate 2000
----------------------------------------------------------------------
Threads summary [ 3 thread(s) ]
----------------------------------------------------------------------
name                   inc%  exc%        fps   call/sec call/fr   cpu%
    encodeCTU           0.1   0.1    15583.5    15531.8    1.00  323.0
    encodeCTU           0.2   0.2    12560.1    12518.5    1.00   97.6
    encodeCTU           0.2   0.2    10441.6    10407.0    1.00  162.3
    encodeCTU           0.2   0.2    10296.3    10262.2    1.00   53.4
    encodeCTU           0.3   0.3     8014.8     7988.2    1.00  124.6
    encodeCTU           0.3   0.3     7312.0     7287.8    1.00   75.8
    encodeCTU           0.2   0.2    10511.9    10477.1    1.00   81.7
    encodeCTU           0.3   0.3     8284.1     8256.7    1.00   64.4
    encodeCTU           0.2   0.2     9263.8     9233.1    1.00   48.0
    filterCTURow        0.0   0.0   757062.2   754717.0    1.00    0.0
    encodeCTU           0.1   0.1    22892.1    22816.5    1.00   59.3
    encodeCTU           0.1   0.1    17918.0    17858.7    1.00  185.7
    encodeCTU           0.1   0.1    33833.8    33722.3    1.00   87.7
    encodeCTU           0.1   0.1    16322.8    16268.9    1.00   84.6
    encodeCTU           0.1   0.1    21970.3    21897.7    1.00  170.8
    encodeCTU           0.1   0.1    32016.9    31911.2    1.00  248.9
    encodeCTU           0.0   0.0    50692.3    50525.5    1.00  394.1
    encodeCTU           0.0   0.0    49271.1    49108.7    1.00    0.0
    encodeCTU           0.1   0.1    17409.0    17351.5    1.00  180.4
    encodeCTU           0.2   0.2    10847.8    10811.9    1.00   56.2
    encodeCTU           0.2   0.2    10087.5    10054.1    1.00  156.8
    encodeCTU           0.2   0.2     9564.1     9532.3    1.00   99.1
    encodeCTU           0.1   0.1    29478.9    29381.5    1.00  229.2
    encodeCTU           0.1   0.1    35365.9    35249.7    1.00  183.3
    encodeCTU           0.1   0.1    33929.8    33818.1    1.00    0.0
    encodeCTU           0.1   0.1    24019.1    23939.5    1.00   62.2
    encodeCTU           0.2   0.2    11724.4    11685.7    1.00  121.5
    encodeCTU           0.2   0.2    12825.7    12783.1    1.00   66.5
    encodeCTU           0.2   0.2    14510.4    14462.4    1.00  112.8
    encodeCTU           0.1   0.1    19889.0    19823.2    1.00   51.5
    encodeCTU           0.1   0.1    27061.4    26971.6    1.00   70.1
    encodeCTU           0.1   0.1    30735.0    30633.5    1.00    0.0
    encodeCTU           0.1   0.1    32564.8    32457.0    1.00    0.0
    encodeCTU           0.1   0.1    30807.1    30705.0    1.00  159.7
    encodeCTU           0.1   0.1    15722.0    15670.1    1.00  122.2
    encodeCTU           0.2   0.2     9329.3     9298.4    1.00  169.2
    encodeCTU           0.3   0.3     8464.8     8436.8    1.00   21.9
    encodeCTU           0.2   0.2     9282.4     9251.6    1.00  168.4
    encodeCTU           0.2   0.2    10134.8    10101.2    1.00  131.3
    encodeCTU           0.2   0.2    13873.1    13827.2    1.00   35.9
    encodeCTU           0.1   0.1    18952.3    18889.7    1.00  294.7
    encodeCTU           0.2   0.2    14206.5    14159.5    1.00  110.4
    encodeCTU           0.2   0.2    11268.8    11231.5    1.00   29.2
    encodeCTU           0.2   0.2     9399.6     9368.5    1.00  194.9
    encodeCTU           0.3   0.3     7179.8     7156.0    1.00   55.8
    encodeCTU           0.3   0.3     6697.2     6675.0    1.00  138.8
    encodeCTU           0.3   0.3     6657.5     6635.4    1.00   51.8
    encodeCTU           0.3   0.3     8214.3     8187.1    1.00  127.7
    encodeCTU           0.3   0.3     8694.0     8665.2    1.00   67.6
    encodeCTU           0.2   0.2     9930.2     9897.3    1.00  102.9
    filterCTURow        0.0   0.0   744996.3   742942.1    1.00    0.0
    encodeCTU           0.1   0.1    25071.7    24988.8    1.00   65.0
    encodeCTU           0.1   0.1    29129.9    29033.5    1.00  151.0
    encodeCTU           0.1   0.1    43884.2    43738.8    1.00  227.4
    encodeCTU           0.1   0.1    25234.2    25150.9    1.00   65.4
    encodeCTU           0.1   0.1    27771.4    27679.4    1.00  143.9
    encodeCTU           0.2   0.2    11676.6    11637.9    1.00   90.8
    encodeCTU           0.1   0.1    18690.1    18628.2    1.00    0.0
    encodeCTU           0.1   0.1    23806.5    23727.6    1.00  123.4
    encodeCTU           0.1   0.1    22530.9    22456.3    1.00   58.4
    encodeCTU           0.1   0.1    17827.6    17768.6    1.00   92.4
    encodeCTU           0.2   0.2    11289.2    11251.8    1.00  117.0
    encodeCTU           0.2   0.2    11118.2    11081.4    1.00   57.6
    encodeCTU           0.1   0.1    19640.7    19575.6    1.00   50.9
    encodeCTU           0.1   0.1    25868.5    25783.2    1.00   67.0
    encodeCTU           0.1   0.1    23326.0    23248.8    1.00  120.9
    encodeCTU           0.2   0.2    14304.2    14256.8    1.00  111.2
    encodeCTU           0.1   0.1    15880.1    15827.5    1.00  205.7
    encodeCTU           0.2   0.2    13290.3    13246.3    1.00  172.2
    encodeCTU           0.1   0.1    15273.2    15222.8    1.00   39.6
    encodeCTU           0.1   0.1    23531.7    23453.8    1.00    0.0
    encodeCTU           0.1   0.1    17928.6    17869.3    1.00  139.4
    encodeCTU           0.1   0.1    20334.6    20267.5    1.00  158.1
    encodeCTU           0.1   0.1    26320.3    26233.6    1.00   68.2
    encodeCTU           0.1   0.1    18450.5    18389.5    1.00   95.6
    encodeCTU           0.2   0.2     9097.8     9067.7    1.00  117.9
    encodeCTU           0.2   0.2     9058.9     9028.9    1.00   70.4
    encodeCTU           0.2   0.2     9131.7     9101.4    1.00   23.7
    encodeCTU           0.2   0.2     9220.7     9190.2    1.00   95.6
    encodeCTU           0.2   0.2     8965.1     8935.4    1.00   92.9
    encodeCTU           0.2   0.2     9192.0     9161.6    1.00   95.3
    encodeCTU           0.2   0.2    10455.7    10421.1    1.00  162.6
    encodeCTU           0.2   0.2    13709.7    13664.4    1.00   71.0
    encodeCTU           0.2   0.2    11147.7    11110.7    1.00  115.5
    encodeCTU           0.2   0.2     9721.0     9688.8    1.00   75.6
    encodeCTU           0.3   0.3     6670.0     6647.9    1.00  103.7
    encodeCTU           0.3   0.3     8463.1     8435.0    1.00  131.6
    encodeCTU           0.3   0.3     7094.9     7071.4    1.00  183.8
    encodeCTU           0.3   0.3     7543.2     7518.2    1.00   19.5
    encodeCTU           0.2   0.2     9275.1     9244.4    1.00  216.3
    encodeCTU           0.2   0.2    11802.8    11763.7    1.00    0.0
    filterCTURow        0.0   0.0   720688.4   718390.8    1.00    0.0
    encodeCTU           0.1   0.1    38782.9    38654.8    1.00    0.0
    encodeCTU           0.1   0.1    41220.6    41084.6    1.00    0.0
    encodeCTU           0.0   0.0    52788.7    52615.0    1.00    0.0
    encodeCTU           0.0   0.0    52757.3    52584.5    1.00  136.7
    encodeCTU           0.1   0.1    26824.6    26735.8    1.00   69.5
    encodeCTU           0.2   0.2     9208.7     9178.2    1.00   95.4
    encodeCTU           0.2   0.2     9367.9     9336.9    1.00   24.3
    encodeCTU           0.1   0.1    23786.7    23707.9    1.00  123.3
    encodeCTU           0.1   0.1    27750.0    27658.7    1.00    0.0
    encodeCTU           0.2   0.2    12898.2    12855.5    1.00   66.8
    encodeCTU           0.2   0.2    10630.4    10595.1    1.00  192.8
    encodeCTU           0.1   0.1    15478.9    15427.8    1.00  120.3
    encodeCTU           0.2   0.2    12912.3    12869.5    1.00   33.5
    encodeCTU           0.1   0.1    15798.7    15746.5    1.00   40.9
    encodeCTU           0.2   0.2    14085.3    14038.6    1.00   36.5
    encodeCTU           0.2   0.2    11939.5    11899.9    1.00   61.9
    encodeCTU           0.2   0.2    11453.9    11415.9    1.00  118.7
    encodeCTU           0.2   0.2    11410.7    11372.9    1.00  118.3
    encodeCTU           0.2   0.2    10830.2    10794.4    1.00   84.2
    encodeCTU           0.2   0.2    11357.8    11320.2    1.00   88.3
    encodeCTU           0.2   0.2    11860.6    11821.3    1.00   92.2
    encodeCTU           0.2   0.2    14463.6    14415.7    1.00   37.5
    encodeCTU           0.1   0.1    17842.5    17783.5    1.00   92.5
    encodeCTU           0.1   0.1    15550.1    15498.6    1.00   80.6
    encodeCTU           0.3   0.3     7720.0     7694.4    1.00   80.0
    encodeCTU           0.3   0.3     7954.2     7927.8    1.00  103.1
    encodeCTU           0.3   0.3     7991.0     7964.6    1.00  186.4
    encodeCTU           0.3   0.3     8423.7     8395.8    1.00   65.5
    encodeCTU           0.3   0.3     8064.1     8037.4    1.00  104.5
    encodeCTU           0.3   0.3     7779.5     7753.7    1.00   60.5
    encodeCTU           0.2   0.2     9100.0     9069.9    1.00   70.7
    encodeCTU           0.2   0.2    13150.8    13107.4    1.00  136.3
    encodeCTU           0.2   0.2    12287.4    12246.8    1.00  191.0
    encodeCTU           0.2   0.2    11071.7    11035.1    1.00   28.7
    encodeCTU           0.3   0.3     6603.4     6581.5    1.00   68.4
    encodeCTU           0.3   0.3     8048.3     8021.7    1.00  146.0
    encodeCTU           0.3   0.3     7821.7     7795.8    1.00  101.3
    encodeCTU           0.3   0.3     8299.6     8272.1    1.00  129.0
    encodeCTU           0.3   0.3     8268.5     8241.0    1.00  150.0
    encodeCTU           0.2   0.2    13734.2    13688.7    1.00   71.2
    filterCTURow        0.0   0.0   704274.7   702247.2    1.00    0.0
    encodeCTU           0.1   0.1    29347.9    29250.9    1.00   76.0
    encodeCTU           0.1   0.1    28007.6    27915.0    1.00  217.7
    encodeCTU           0.0   0.0    57664.7    57474.6    1.00    0.0
    encodeCTU           0.0   0.0    56062.3    55878.4    1.00  145.3
    encodeCTU           0.1   0.1    28246.2    28153.2    1.00    0.0
    encodeCTU           0.2   0.2    10768.4    10732.7    1.00  111.6
    encodeCTU           0.2   0.2     9211.8     9181.3    1.00   71.6
    encodeCTU           0.1   0.1    22423.6    22349.4    1.00  174.3
    encodeCTU           0.1   0.1    22927.3    22851.4    1.00   59.4
    encodeCTU           0.2   0.2    13836.6    13790.8    1.00   35.9
    encodeCTU           0.2   0.2    10683.6    10648.3    1.00  138.4
    encodeCTU           0.2   0.2    11795.0    11756.0    1.00  152.8
    encodeCTU           0.2   0.2     9960.0     9927.0    1.00  154.9
    encodeCTU           0.2   0.2    11271.1    11233.8    1.00   29.2
    encodeCTU           0.2   0.2    10895.8    10859.7    1.00   28.2
    encodeCTU           0.2   0.2     9426.2     9395.0    1.00   73.3
    encodeCTU           0.2   0.2    10084.6    10051.3    1.00  104.5
    encodeCTU           0.2   0.2     9520.4     9488.8    1.00   24.7
    encodeCTU           0.2   0.2     9856.2     9823.5    1.00   51.1
    encodeCTU           0.2   0.2     9668.7     9636.7    1.00  150.3
    encodeCTU           0.2   0.2    10294.8    10260.7    1.00  133.4
    encodeCTU           0.2   0.2    11811.3    11772.2    1.00  183.6
    encodeCTU           0.2   0.2    13545.8    13500.9    1.00  175.5
    encodeCTU           0.2   0.2    12357.2    12316.2    1.00   96.1
    encodeCTU           0.3   0.3     7192.5     7168.7    1.00  111.8
    encodeCTU           0.3   0.3     7082.7     7059.3    1.00  183.5
    encodeCTU           0.3   0.3     7199.4     7175.6    1.00  149.2
    encodeCTU           0.3   0.3     7956.1     7929.7    1.00   61.8
    encodeCTU           0.3   0.3     7028.4     7005.1    1.00   72.8
    encodeCTU           0.4   0.4     6242.9     6222.2    1.00  145.6
    encodeCTU           0.3   0.3     6496.1     6474.6    1.00   67.3
    encodeCTU           0.2   0.2     9643.8     9611.9    1.00  174.9
    encodeCTU           0.2   0.2    12218.4    12178.0    1.00   95.0
    encodeCTU           0.2   0.2    12650.6    12608.8    1.00    0.0
    encodeCTU           0.2   0.2    10550.8    10515.8    1.00  109.4
    encodeCTU           0.2   0.2    11951.6    11912.1    1.00  185.8
    encodeCTU           0.2   0.2    11713.5    11674.7    1.00   30.4
    encodeCTU           0.2   0.2    13212.4    13168.6    1.00  171.2
    encodeCTU           0.2   0.2    12487.1    12445.7    1.00  129.4
    encodeCTU           0.1   0.1    17244.9    17187.7    1.00   89.4
    filterCTURow        0.0   0.0   696707.2   694444.4    1.00    0.0
    encodeCTU           0.1   0.1    29334.6    29238.1    1.00   76.0
    encodeCTU           0.1   0.1    33941.8    33829.5    1.00  263.9
    encodeCTU           0.0   0.0    55113.3    54933.0    1.00  285.6
    encodeCTU           0.0   0.0    55230.4    55047.9    1.00  143.1
    encodeCTU           0.1   0.1    26295.0    26208.2    1.00   68.1
    encodeCTU           0.2   0.2    10670.5    10635.1    1.00  221.2
    encodeCTU           0.2   0.2    12556.5    12514.9    1.00    0.0
    encodeCTU           0.1   0.1    20054.5    19988.4    1.00  155.9
    encodeCTU           0.1   0.1    22141.4    22068.2    1.00   57.4
    encodeCTU           0.1   0.1    15777.6    15725.2    1.00  163.5
    encodeCTU           0.2   0.2     8997.6     8967.8    1.00  116.6
    encodeCTU           0.2   0.2     9620.4     9588.6    1.00   74.8
    encodeCTU           0.3   0.3     8748.6     8719.6    1.00   68.0
    encodeCTU           0.2   0.2     9687.3     9655.2    1.00  100.4
    encodeCTU           0.3   0.3     8741.9     8712.9    1.00   90.6
    encodeCTU           0.3   0.3     8334.3     8306.7    1.00  108.0
    encodeCTU           0.2   0.2    10632.2    10597.0    1.00   82.7
    encodeCTU           0.2   0.2    10720.8    10685.4    1.00  111.1
    encodeCTU           0.2   0.2    10557.5    10522.5    1.00  191.5
    encodeCTU           0.2   0.2     9756.0     9723.7    1.00   75.8
    encodeCTU           0.2   0.2    10518.5    10483.6    1.00   81.8
    encodeCTU           0.2   0.2    13098.4    13055.0    1.00  203.6
    encodeCTU           0.1   0.1    15259.1    15208.7    1.00   39.5
    encodeCTU           0.2   0.2    10527.0    10492.1    1.00  109.1
    encodeCTU           0.3   0.3     8070.9     8044.2    1.00  188.2
    encodeCTU           0.3   0.3     7010.3     6987.1    1.00   54.5
    encodeCTU           0.3   0.3     6951.3     6928.3    1.00   72.0
    encodeCTU           0.3   0.3     7165.5     7141.8    1.00   55.7
    encodeCTU           0.3   0.3     6818.2     6795.6    1.00   88.3
    encodeCTU           0.3   0.3     6416.4     6395.1    1.00  116.4
    encodeCTU           0.3   0.3     6609.1     6587.2    1.00   34.3
    encodeCTU           0.3   0.3     8352.3     8324.7    1.00  194.8
    encodeCTU           0.2   0.2    10353.6    10319.3    1.00   80.5
    encodeCTU           0.2   0.2     9159.5     9129.2    1.00   23.7
    encodeCTU           0.2   0.2    11771.0    11732.0    1.00  152.5
    encodeCTU           0.1   0.1    14997.0    14947.5    1.00   77.7
    encodeCTU           0.2   0.2    13446.5    13402.0    1.00   69.7
    encodeCTU           0.2   0.2    14410.1    14362.5    1.00   74.7
    encodeCTU           0.2   0.2    13924.5    13878.3    1.00    0.0
    encodeCTU           0.1   0.1    19291.2    19227.4    1.00  150.0
    filterCTURow        0.0   0.0   678213.9   676132.6    1.00    0.0
    encodeCTU           0.1   0.1    28688.9    28594.3    1.00    0.0
    encodeCTU           0.0   0.0    47258.2    47103.2    1.00    0.0
    encodeCTU           0.0   0.0    55814.7    55629.7    1.00    0.0
    encodeCTU           0.0   0.0    47537.2    47379.9    1.00    0.0
    encodeCTU           0.1   0.1    27927.5    27835.0    1.00  144.7
    encodeCTU           0.2   0.2    12992.6    12949.7    1.00  101.0
    encodeCTU           0.1   0.1    18155.0    18095.0    1.00   47.0
    encodeCTU           0.1   0.1    15031.0    14981.3    1.00   77.9
    encodeCTU           0.2   0.2    14004.0    13957.7    1.00   72.6
    encodeCTU           0.2   0.2    11576.4    11538.2    1.00   30.0
    encodeCTU           0.2   0.2     9840.4     9807.8    1.00   25.5
    encodeCTU           0.2   0.2    10725.9    10690.4    1.00   55.6
    encodeCTU           0.2   0.2    11475.2    11437.2    1.00    0.0
    encodeCTU           0.2   0.2    10278.8    10244.7    1.00  106.5
    encodeCTU           0.2   0.2     9081.9     9051.8    1.00    0.0
    encodeCTU           0.2   0.2    11233.8    11196.7    1.00   87.3
    encodeCTU           0.1   0.1    16360.5    16306.3    1.00  212.0
    encodeCTU           0.2   0.2    14817.7    14768.6    1.00  192.0
    encodeCTU           0.2   0.2     9971.4     9938.4    1.00  103.4
    encodeCTU           0.2   0.2     9007.9     8978.0    1.00  116.7
    encodeCTU           0.2   0.2    11402.9    11365.1    1.00   59.1
    encodeCTU           0.2   0.2    13868.8    13822.8    1.00  179.7
    encodeCTU           0.1   0.1    29605.3    29507.2    1.00  383.6
    encodeCTU           0.1   0.1    16353.7    16299.7    1.00   84.8
    encodeCTU           0.2   0.2    11376.7    11339.0    1.00    0.0
    encodeCTU           0.3   0.3     8074.5     8047.7    1.00  125.5
    encodeCTU           0.3   0.3     7940.3     7914.0    1.00  123.4
    encodeCTU           0.3   0.3     6853.1     6830.4    1.00  124.3
    encodeCTU           0.3   0.3     7677.1     7651.6    1.00   99.5
    encodeCTU           0.3   0.3     8775.3     8746.2    1.00   68.2
    encodeCTU           0.2   0.2    10679.8    10644.5    1.00   83.0
    encodeCTU           0.2   0.2    12719.7    12677.5    1.00  230.7
    encodeCTU           0.2   0.2    11034.5    10998.0    1.00  114.4
    encodeCTU           0.2   0.2    11102.9    11066.1    1.00  115.1
    encodeCTU           0.2   0.2    12635.5    12593.7    1.00  196.4
    encodeCTU           0.1   0.1    16031.2    15978.3    1.00  124.6
    encodeCTU           0.1   0.1    15792.2    15740.1    1.00  245.5
    encodeCTU           0.1   0.1    16191.7    16138.1    1.00  209.8
    encodeCTU           0.1   0.1    16723.9    16668.6    1.00    0.0
    encodeCTU           0.1   0.1    21304.7    21234.1    1.00  220.8
    filterCTURow        0.0   0.0   728965.2   726744.2    1.00    0.0
    encodeCTU           0.1   0.1    39209.6    39080.8    1.00    0.0
    encodeCTU           0.0   0.0    59185.0    58990.1    1.00  153.4
    encodeCTU           0.0   0.0    69336.6    69108.5    1.00    0.0
    encodeCTU           0.0   0.0    46614.5    46461.9    1.00    0.0
    encodeCTU           0.1   0.1    27071.8    26982.5    1.00  140.3
    encodeCTU           0.2   0.2    13724.9    13679.5    1.00   71.1
    encodeCTU           0.1   0.1    20774.1    20705.2    1.00   53.8
    encodeCTU           0.2   0.2    13962.0    13915.8    1.00  144.7
    encodeCTU           0.1   0.1    23125.2    23048.9    1.00    0.0
    encodeCTU           0.1   0.1    17641.4    17583.0    1.00   91.4
    encodeCTU           0.1   0.1    15155.1    15105.1    1.00   39.3
    encodeCTU           0.0   0.0    47998.5    47840.0    1.00  124.4
    encodeCTU           0.2   0.2    10452.5    10418.0    1.00   81.3
    encodeCTU           0.2   0.2    12002.5    11962.7    1.00    0.0
    encodeCTU           0.2   0.2    12796.2    12753.8    1.00   66.3
    encodeCTU           0.1   0.1    16193.8    16140.2    1.00   83.9
    encodeCTU           0.1   0.1    26564.6    26476.7    1.00  275.3
    encodeCTU           0.1   0.1    35559.3    35442.1    1.00    0.0
    encodeCTU           0.1   0.1    18120.1    18060.3    1.00  140.9
    encodeCTU           0.1   0.1    18112.6    18052.8    1.00   46.9
    encodeCTU           0.1   0.1    24788.2    24706.0    1.00   64.2
    encodeCTU           0.1   0.1    32982.4    32873.1    1.00    0.0
    encodeCTU           0.1   0.1    40507.9    40374.7    1.00    0.0
    encodeCTU           0.1   0.1    33654.1    33543.5    1.00   87.2
    encodeCTU           0.1   0.1    23443.1    23365.6    1.00  364.5
    encodeCTU           0.1   0.1    19474.8    19410.3    1.00    0.0
    encodeCTU           0.1   0.1    17253.8    17196.6    1.00    0.0
    encodeCTU           0.1   0.1    15738.9    15686.8    1.00    0.0
    encodeCTU           0.1   0.1    17065.3    17008.8    1.00    0.0
    encodeCTU           0.2   0.2    14899.1    14849.8    1.00   77.2
    encodeCTU           0.2   0.2    13119.6    13076.2    1.00  170.0
    encodeCTU           0.2   0.2    12932.1    12889.3    1.00   33.5
    encodeCTU           0.2   0.2    13747.9    13702.4    1.00  106.9
    encodeCTU           0.2   0.2    13925.8    13879.8    1.00  180.4
    encodeCTU           0.1   0.1    17579.3    17521.1    1.00   91.1
    encodeCTU           0.1   0.1    20390.3    20322.7    1.00   52.8
    encodeCTU           0.1   0.1    22128.6    22055.6    1.00  114.7
    encodeCTU           0.1   0.1    20642.3    20574.0    1.00  107.0
    encodeCTU           0.2   0.2    14527.7    14479.5    1.00  150.6
    encodeCTU           0.1   0.1    17813.6    17754.7    1.00  138.5
    filterCTURow        0.0   0.0   721291.9   718907.3    1.00    0.0
    encodeCTU           0.1   0.1    44484.1    44338.0    1.00  115.3
    encodeCTU           0.0   0.0    59932.0    59733.6    1.00  621.2
    encodeCTU           0.0   0.0    62312.1    62107.9    1.00  322.9
    encodeCTU           0.0   0.0    60332.0    60132.3    1.00  469.0
    encodeCTU           0.0   0.0    56404.2    56217.7    1.00  146.2
    encodeCTU           0.0   0.0    60332.6    60135.9    1.00  156.3
    encodeCTU           0.1   0.1    40009.0    39877.2    1.00  103.7
    encodeCTU           0.1   0.1    24315.6    24235.4    1.00  126.0
    encodeCTU           0.1   0.1    33868.6    33756.4    1.00   87.8
    encodeCTU           0.1   0.1    31168.8    31065.5    1.00  161.5
    encodeCTU           0.1   0.1    35671.2    35553.0    1.00    0.0
    encodeCTU           0.1   0.1    41755.5    41618.1    1.00  216.4
    encodeCTU           0.1   0.1    34089.4    33976.6    1.00  353.3
    encodeCTU           0.1   0.1    43139.8    42997.8    1.00  111.8
    encodeCTU           0.0   0.0    48928.5    48768.6    1.00    0.0
    encodeCTU           0.0   0.0    57788.0    57597.1    1.00  149.7
    encodeCTU           0.0   0.0    58217.0    58024.8    1.00  150.9
    encodeCTU           0.0   0.0    72968.0    72727.3    1.00    0.0
    encodeCTU           0.0   0.0    52672.0    52499.0    1.00    0.0
    encodeCTU           0.0   0.0    52296.1    52124.1    1.00  271.0
    encodeCTU           0.0   0.0    54272.0    54092.1    1.00    0.0
    encodeCTU           0.0   0.0    54006.1    53827.1    1.00    0.0
    encodeCTU           0.0   0.0    48739.5    48579.1    1.00  126.3
    encodeCTU           0.0   0.0    48567.9    48407.4    1.00  251.7
    encodeCTU           0.1   0.1    37062.3    36939.9    1.00    0.0
    encodeCTU           0.1   0.1    38050.4    37924.8    1.00   98.6
    encodeCTU           0.1   0.1    39543.1    39412.0    1.00  102.5
    encodeCTU           0.1   0.1    40743.5    40609.1    1.00  105.6
    encodeCTU           0.1   0.1    37844.8    37720.2    1.00    0.0
    encodeCTU           0.1   0.1    35044.7    34929.6    1.00  181.6
    encodeCTU           0.1   0.1    37030.2    36908.5    1.00  191.9
    encodeCTU           0.1   0.1    35129.6    35014.0    1.00    0.0
    encodeCTU           0.1   0.1    30097.6    29998.5    1.00  156.0
    encodeCTU           0.1   0.1    27812.8    27720.8    1.00    0.0
    encodeCTU           0.1   0.1    31071.1    30968.4    1.00  161.0
    encodeCTU           0.1   0.1    30838.5    30737.1    1.00  239.7
    encodeCTU           0.1   0.1    26019.3    25933.6    1.00  134.8
    encodeCTU           0.1   0.1    24802.8    24720.7    1.00   64.3
    encodeCTU           0.1   0.1    31278.5    31175.0    1.00   81.0
    encodeCTU           0.1   0.1    35473.5    35356.9    1.00    0.0
    filterCTURow        0.0   0.0   763774.6   761614.6    1.00    0.0
    encodeCTU           0.0   0.0    49789.4    49625.3    1.00  129.0
    encodeCTU           0.0   0.0    68092.5    67870.2    1.00  176.4
    encodeCTU           0.0   0.0    67681.3    67458.2    1.00  175.4
    encodeCTU           0.0   0.0    72407.2    72170.9    1.00    0.0
    encodeCTU           0.0   0.0    68238.9    68013.3    1.00  176.8
    encodeCTU           0.0   0.0    74273.0    74030.2    1.00    0.0
    encodeCTU           0.0   0.0    47590.1    47433.8    1.00  123.3
    encodeCTU           0.0   0.0    63509.8    63299.2    1.00    0.0
    encodeCTU           0.0   0.0    51048.1    50880.2    1.00  132.3
    encodeCTU           0.0   0.0    57317.2    57129.8    1.00  148.5
    encodeCTU           0.0   0.0    61514.3    61312.1    1.00  159.4
    encodeCTU           0.0   0.0    69682.8    69454.1    1.00  180.6
    encodeCTU           0.0   0.0    60996.0    60794.0    1.00    0.0
    encodeCTU           0.0   0.0    56307.8    56123.0    1.00  145.9
    encodeCTU           0.0   0.0    50088.5    49922.6    1.00  389.4
    encodeCTU           0.0   0.0    60604.8    60404.7    1.00    0.0
    encodeCTU           0.0   0.0    60954.0    60753.3    1.00  157.9
    encodeCTU           0.0   0.0    63462.3    63255.1    1.00    0.0
    encodeCTU           0.0   0.0    55621.7    55438.5    1.00    0.0
    encodeCTU           0.0   0.0    62349.4    62142.7    1.00  323.1
    encodeCTU           0.0   0.0    63898.1    63690.2    1.00    0.0
    encodeCTU           0.0   0.0    74108.7    73866.2    1.00    0.0
    encodeCTU           0.0   0.0    44766.5    44619.0    1.00  116.0
    encodeCTU           0.1   0.1    44263.1    44117.0    1.00  114.7
    encodeCTU           0.1   0.1    43747.3    43603.4    1.00    0.0
    encodeCTU           0.1   0.1    41547.5    41411.3    1.00    0.0
    encodeCTU           0.1   0.1    36374.8    36254.2    1.00    0.0
    encodeCTU           0.1   0.1    34154.1    34041.4    1.00   88.5
    encodeCTU           0.1   0.1    33022.8    32914.2    1.00    0.0
    encodeCTU           0.1   0.1    37608.3    37484.1    1.00   97.5
    encodeCTU           0.1   0.1    40847.6    40713.3    1.00  211.7
    encodeCTU           0.0   0.0    46663.9    46509.5    1.00    0.0
    encodeCTU           0.0   0.0    45239.0    45089.7    1.00  351.7
    encodeCTU           0.0   0.0    58898.8    58706.1    1.00    0.0
    encodeCTU           0.0   0.0    59118.2    58924.0    1.00    0.0
    encodeCTU           0.0   0.0    60468.7    60270.0    1.00    0.0
    encodeCTU           0.0   0.0    56692.1    56506.8    1.00  146.9
    encodeCTU           0.0   0.0    56682.0    56497.2    1.00    0.0
    encodeCTU           0.0   0.0    58681.0    58486.4    1.00    0.0
    encodeCTU           0.0   0.0    59829.1    59633.9    1.00  155.0
    filterCTURow        0.0   0.0   794571.1   792393.1    1.00    0.0
    encodeCTU           0.0   0.0    49177.1    49014.8    1.00  127.4
    encodeCTU           0.0   0.0    58438.7    58247.9    1.00  151.4
    encodeCTU           0.0   0.0    53729.9    53553.3    1.00  139.2
    encodeCTU           0.0   0.0    54728.6    54549.4    1.00  141.8
    encodeCTU           0.0   0.0    54382.6    54203.5    1.00  140.9
    encodeCTU           0.0   0.0    57151.5    56963.8    1.00  148.1
    encodeCTU           0.0   0.0    52208.2    52037.3    1.00  135.3
    encodeCTU           0.0   0.0    56710.8    56522.7    1.00    0.0
    encodeCTU           0.0   0.0    53103.4    52929.7    1.00  137.6
    encodeCTU           0.0   0.0    55190.0    55008.5    1.00  143.0
    encodeCTU           0.0   0.0    67137.3    66916.5    1.00    0.0
    encodeCTU           0.0   0.0    75462.7    75216.2    1.00    0.0
    encodeCTU           0.0   0.0    69938.2    69710.7    1.00    0.0
    encodeCTU           0.0   0.0    62806.0    62597.8    1.00    0.0
    encodeCTU           0.1   0.1    37407.9    37284.2    1.00   96.9
    encodeCTU           0.0   0.0    78737.1    78480.6    1.00  204.0
    encodeCTU           0.0   0.0    68726.6    68502.5    1.00    0.0
    encodeCTU           0.0   0.0    84310.9    84033.6    1.00  218.5
    encodeCTU           0.0   0.0    64610.1    64399.8    1.00    0.0
    encodeCTU           0.0   0.0    56050.3    55865.9    1.00  145.2
    encodeCTU           0.0   0.0    69094.3    68865.8    1.00    0.0
    encodeCTU           0.0   0.0    69315.9    69089.4    1.00  179.6
    encodeCTU           0.0   0.0    66432.4    66216.4    1.00  516.4
    encodeCTU           0.0   0.0    56244.2    56060.1    1.00  291.5
    encodeCTU           0.0   0.0    71810.5    71576.8    1.00  186.1
    encodeCTU           0.0   0.0    83381.7    83111.7    1.00  216.1
    encodeCTU           0.0   0.0    76232.6    75982.1    1.00    0.0
    encodeCTU           0.0   0.0    64685.7    64474.5    1.00    0.0
